Date,Adress,Size,Rooms,Broker,Rent,Price
20210421,Norrtullsgatan 24,25,1,Unknown,803,2900000
20210421,Norrtullsgatan 24,25,1,Unknown,803,2900000
2019044,Nybohovsbacken 79,25,1,Unknown,1296,1950000
20210825,Nybrogatan 50,25,1,"Filip
Ullhag",561,3500000
20200924,Nybrogatan 50,25,1,"Lovisa
Hidesten",561,3450000
20200129,Nybrogatan 50,25,1,Unknown,561,3250000
20200121,Nybrogatan 50,25,1,"Lovisa
Hidesten",561,2960000
20191025,Nybrogatan 50,25,1,Unknown,561,2850000
20190725,Nybrogatan 50,25,1,Unknown,561,3080000
20210825,Nybrogatan 50,25,1,"Filip
Ullhag",561,3500000
2022032,Nybrogatan 66,25,1,Unknown,1332,4000000
2022032,Nybrogatan 66,25,1,Unknown,1332,4000000
20190927,Nybrogatan 72,25,1,Unknown,823,3150000
2021062,Nynäsvägen 318,25,1,Unknown,1671,2050000
2021062,Nynäsvägen 318,25,1,Unknown,1671,2050000
20220331,Observatoriegatan 22,25,1,"Adam
Behrer",679,3450000
20200324,Observatoriegatan 22,25,1,Unknown,659,2600000
20220331,Observatoriegatan 22,25,1,"Adam
Behrer",679,3450000
20210827,Ola hanssonsgatan 1,25,1,Unknown,1376,2550000
2020129,Ola Hanssonsgatan 1,25,1,Unknown,1698,2400000
20200715,Ola Hanssonsgatan 1,25,1,Unknown,1731,2600000
20210827,Ola hanssonsgatan 1,25,1,Unknown,1376,2550000
2020129,Ola Hanssonsgatan 1,25,1,Unknown,1698,2400000
2021092,Ölandsgatan 44,25,1,Unknown,1442,2900000
20200110,Ölandsgatan 44,25,1,Unknown,1442,2700000
20191229,Ölandsgatan 44,25,1,Unknown,1441,2700000
2021092,Ölandsgatan 44,25,1,Unknown,1442,2900000
20221010,Olaus Petrigatan 2,25,1,Unknown,1006,2750000
20221010,Olaus Petrigatan 2,25,1,Unknown,1006,2750000
20190222,Orrspelsvägen 11,25,1,Unknown,1419,1700000
20190417,Östhammarsgatan 70-72,25,1,Unknown,1598,2500000
2021084,Östhammarsgatan 70B,25,1,Unknown,1598,2600000
2021084,Östhammarsgatan 70B,25,1,Unknown,1598,2600000
20220124,Östhammarsgatan 72A,25,1,"Caroline
Hanell",1598,2760000
20220124,Östhammarsgatan 72A,25,1,"Caroline
Hanell",1598,2760000
2022094,Pastellvägen 13,25,1,"Henrik
Ivansson",1641,2175000
20220819,Pastellvägen 13,25,1,"Destiny
Fröstad",1641,2450000
20210629,Pastellvägen 13,25,1,"Stefan
Bergner",1641,2150000
20210224,Pastellvägen 13,25,1,"Johan
Granath",1641,2350000
20200711,Pastellvägen 13,25,1,Unknown,1641,2540000
20200425,Pastellvägen 13,25,1,Unknown,1645,2230000
20191027,Pastellvägen 13,25,1,"William
Westrup",1641,2140000
20190727,Pastellvägen 13,25,1,Unknown,1641,2215000
2022094,Pastellvägen 13,25,1,"Henrik
Ivansson",1641,2175000
20220819,Pastellvägen 13,25,1,"Destiny
Fröstad",1641,2450000
20210629,Pastellvägen 13,25,1,"Stefan
Bergner",1641,2150000
20210224,Pastellvägen 13,25,1,"Johan
Granath",1641,2350000
2019087,Paternostervägen 36,25,1,"Elisabeth
Strandenborg",1159,2260000
20210126,Pelargatan 11,25,1,"julia
larsson",990,2630000
20210113,Pelargatan 11,25,1,"julia
larsson",990,2545000
20200722,Pelargatan 11,25,1,Unknown,939,2650000
2020062,Pelargatan 11,25,1,"julia
larsson",939,2500000
20190415,Pelargatan 11,25,1,Unknown,939,2260000
20210126,Pelargatan 11,25,1,"julia
larsson",990,2630000
20210113,Pelargatan 11,25,1,"julia
larsson",990,2545000
20200110,Pilgatan 19 C,25,1,Unknown,1250,3125000
20220824,Rådmansgatan 46,25,1,Unknown,2006,2625000
2019086,Rådmansgatan 46,25,1,"Emma
Holst",1553,3000000
20220824,Rådmansgatan 46,25,1,Unknown,2006,2625000
20210125,Regeringsgatan 90,25,2,"Joakim
Andersson",1036,3210000
20210125,Regeringsgatan 90,25,2,"Joakim
Andersson",1036,3210000
2019038,Renstiernas gata 27,25,1,Unknown,0,2750000
20221124,Rindögatan 14,25,1,"Sara
Wiksell",1852,2900000
20220525,Rindögatan 14,25,1,Unknown,1715,2950000
2021106,Rindögatan 14,25,1,"Martin
Sjöman",1715,3325000
20210210,Rindögatan 14,25,1,Unknown,1714,3200000
20200131,Rindögatan 14,25,1,Unknown,1715,2920000
20190731,Rindögatan 14,25,1,Unknown,1715,3100000
20190130,Rindögatan 14,25,1,Unknown,1715,2605000
20221124,Rindögatan 14,25,1,"Sara
Wiksell",1852,2900000
20220525,Rindögatan 14,25,1,Unknown,1715,2950000
2021106,Rindögatan 14,25,1,"Martin
Sjöman",1715,3325000
20210210,Rindögatan 14,25,1,Unknown,1714,3200000
20220522,Rindögatan 30,25,1,Unknown,2066,2850000
20220522,Rindögatan 30,25,1,Unknown,2066,2850000
2019118,Rindögatan 40,25,1,"Adam
Farhoumand",1538,2890000
20220314,Rindögatan 5,25,1,Unknown,1673,2875000
20220314,Rindögatan 5,25,1,Unknown,1673,2875000
20190411,Ringvägen 161,25,1,Unknown,1052,2650000
2021036,Rörstrandsgatan 64,25,2,Unknown,761,3375000
2021036,Rörstrandsgatan 64,25,2,Unknown,761,3375000
2019103,Roslagsgatan 32,25,1,Unknown,995,2880000
20210712,Russinvägen 3,25,1,"Robin
Ström",1973,1995000
20210712,Russinvägen 3,25,1,"Robin
Ström",1973,1995000
20210330,Russinvägen 5,25,1,Unknown,1896,1700000
20210330,Russinvägen 5,25,1,Unknown,1896,1700000
20211126,Samaritgränd 1,25,1,Unknown,1200,2950000
2020018,Samaritgränd 1,25,1,Unknown,1201,2850000
20211126,Samaritgränd 1,25,1,Unknown,1200,2950000
20210127,Sandfjärdsgatan 9,25,1,Unknown,1850,2180000
20210127,Sandfjärdsgatan 9,25,1,Unknown,1850,2180000
20200325,Sandhamnsgatan 23,25,1,Unknown,500,2510000
20221117,Sankt Eriksgatan 103,25,1,"Linnea
Mott",894,2920000
20221117,Sankt Eriksgatan 103,25,1,"Linnea
Mott",894,2920000
20220114,Sankt Eriksgatan 109,25,1,Unknown,436,3150000
20210825,Sankt eriksgatan 109,25,1,"Emillio
Afram",654,3025000
2019101,Sankt Eriksgatan 109,25,1,"Nicola
Grez-Pancetti",542,3075000
20220114,Sankt Eriksgatan 109,25,1,Unknown,436,3150000
20210825,Sankt eriksgatan 109,25,1,"Emillio
Afram",654,3025000
20220824,Sankt Eriksgatan 39,25,1,"William
Bucaro",731,3050000
2021054,Sankt Eriksgatan 39,25,1,"Nils
Janemar",731,2905000
20190724,Sankt Eriksgatan 39,25,1,"Nils
Janemar",731,2875000
20190416,Sankt Eriksgatan 39,25,1,"Joseph
Rashid",731,2725000
20220824,Sankt Eriksgatan 39,25,1,"William
Bucaro",731,3050000
2021054,Sankt Eriksgatan 39,25,1,"Nils
Janemar",731,2905000
20190827,Sankt Eriksgatan 40,25,2,Unknown,288,3200000
20201211,Sankt Eriksgatan 41,25,1,Unknown,731,2800000
20200628,Sankt Eriksgatan 41,25,1,"Lena
Svartström",731,2750000
20200512,Sankt Eriksgatan 41,25,1,"Mikael
Lindström",731,2550000
2019094,Sankt Eriksgatan 41,25,2,Unknown,731,2925000
20201211,Sankt Eriksgatan 41,25,1,Unknown,731,2800000
20220719,Sankt Göransgatan 72,25,1,"Lukas
Sjölin",477,2750000
20220719,Sankt Göransgatan 72,25,1,"Lukas
Sjölin",477,2750000
20200515,Sibyllegatan 26,25,1,"Anita
Ek",1067,2950000
20200714,Sibyllegatan 50 A,25,1,Unknown,962,3210000
2020091,Sicklingsvägen 3,25,1,"Elisabeth
Strandenborg",1624,2060000
20190127,Sicklingsvägen 3,25,1,"Jeanette
Giörtz",1624,1925000
20220317,Sicklingsvägen 5,25,1,Unknown,1624,2365000
20210525,Sicklingsvägen 5,25,1,Unknown,1634,2200000
2019123,Sicklingsvägen 5,25,1,Unknown,1602,2120000
20220317,Sicklingsvägen 5,25,1,Unknown,1624,2365000
20210525,Sicklingsvägen 5,25,1,Unknown,1634,2200000
20210916,Sjöbjörnsvägen 15B,25,1,"Johanna
Dahlerus",1586,2450000
2020106,Sjöbjörnsvägen 15B,25,1,"Astrid
Skogh",1586,2440000
20210916,Sjöbjörnsvägen 15B,25,1,"Johanna
Dahlerus",1586,2450000
20190320,Skånegatan 51,25,1,Unknown,1078,2820000
20210417,Skebokvarnsvägen 87,25,1,Unknown,2048,1760000
20200927,Skebokvarnsvägen 87,25,1,Unknown,2027,1700000
20210417,Skebokvarnsvägen 87,25,1,Unknown,2048,1760000
20220328,Skeppstavägen 33,25,1,Unknown,1483,1900000
20190125,Skeppstavägen 33,25,1,"Sebastian
Broström",1483,1840000
20220328,Skeppstavägen 33,25,1,Unknown,1483,1900000
20191030,Skinnarviksringen 2,25,1,Unknown,1924,2655000
20190311,Skönviksvägen 271,25,1,Unknown,1684,1900000
20211221,Skönviksvägen 273,25,1,Unknown,1752,2215000
20211221,Skönviksvägen 273,25,1,Unknown,1752,2215000
2022106,Slipgatan 14,25,1,"Joe
Maatouk",1848,2700000
20211118,Slipgatan 14,25,1,Unknown,1852,2985000
20210417,Slipgatan 14,25,1,Unknown,1848,2820000
20200522,Slipgatan 14,25,1,Unknown,1520,2615000
2019126,Slipgatan 14,25,1,Unknown,1521,2825000
2022106,Slipgatan 14,25,1,"Joe
Maatouk",1848,2700000
20211118,Slipgatan 14,25,1,Unknown,1852,2985000
20210417,Slipgatan 14,25,1,Unknown,1848,2820000
20210727,Smedsbacksgatan 32,25,1,"Linus
Wallinder",1654,3150000
20210727,Smedsbacksgatan 32,25,1,"Linus
Wallinder",1654,3150000
20211026,Södermannagatan 31,25,1,Unknown,1233,3100000
20210426,Södermannagatan 31,25,1,"Felipe
Osorio Åström",1233,2850000
2019095,Södermannagatan 31,25,1,Unknown,1233,2675000
20211026,Södermannagatan 31,25,1,Unknown,1233,3100000
20210426,Södermannagatan 31,25,1,"Felipe
Osorio Åström",1233,2850000
20210824,Södermannagatan 41C,25,1,Unknown,1145,3210000
20210824,Södermannagatan 41C,25,1,Unknown,1145,3210000
20210512,Södra Agnegatan 20,25,1,"Mikael
Bjérnhof",779,3000000
20200225,Södra Agnegatan 20,25,1,"Mikael
Lindström",787,3300000
20210512,Södra Agnegatan 20,25,1,"Mikael
Bjérnhof",779,3000000
20220729,Stenshällsvägen 10,25,1,Unknown,1205,2300000
20220729,Stenshällsvägen 10,25,1,Unknown,1205,2300000
20201022,Storgatan 32,25,2,Unknown,1651,3175000
20191126,Storgatan 32,25,2,Unknown,1651,3000000
20191120,Storgatan 32,25,2,Unknown,1651,2940000
20201022,Storgatan 32,25,2,Unknown,1651,3175000
20221017,Storgatan 56A,25,1,"Emilia
Aspelin",1163,3175000
20210216,Storgatan 56A,25,1,Unknown,1163,3075000
2020025,Storgatan 56A,25,1,Unknown,1163,3200000
20221017,Storgatan 56A,25,1,"Emilia
Aspelin",1163,3175000
20210216,Storgatan 56A,25,1,Unknown,1163,3075000
20190830,Storsjövägen 34 A,25,1,Unknown,1406,2125000
20201110,Storskärsgatan 4,25,1,"Malin
Sjöblom",1151,2850000
20200729,Storskärsgatan 4,25,1,"Malin
Sjöblom",1151,3010000
20200219,Storskärsgatan 4,25,1,"Malin
Sjöblom",1151,2800000
20191219,Storskärsgatan 4,25,1,Unknown,1151,2950000
20201110,Storskärsgatan 4,25,1,"Malin
Sjöblom",1151,2850000
20221013,Strålgatan 35,25,1,"Niklas
Jonasson",1574,2450000
2022098,Strålgatan 35,25,1,"Daniel
Andersson",1512,2370000
2021121,Strålgatan 35,25,1,Unknown,1574,2600000
20211116,Strålgatan 35,25,1,"Alexander
König",1540,2600000
2021106,Strålgatan 35,25,1,"Lukas
Sjölin",1315,2500000
2020086,Strålgatan 35,25,1,"Jakob
Jakobsson",1528,2380000
20221013,Strålgatan 35,25,1,"Niklas
Jonasson",1574,2450000
2022098,Strålgatan 35,25,1,"Daniel
Andersson",1512,2370000
2021121,Strålgatan 35,25,1,Unknown,1574,2600000
20211116,Strålgatan 35,25,1,"Alexander
König",1540,2600000
2021106,Strålgatan 35,25,1,"Lukas
Sjölin",1315,2500000
20210917,Svandammsvägen 21 A,25,1,"Alexandra
Ekstrand",1806,2300000
20210120,Svandammsvägen 21 A,25,1,"Pontus
Wilhede",1806,2500000
20210917,Svandammsvägen 21 A,25,1,"Alexandra
Ekstrand",1806,2300000
20210120,Svandammsvägen 21 A,25,1,"Pontus
Wilhede",1806,2500000
20210430,Svandammsvägen 23,25,1,"Pontus
Wilhede",1806,2350000
20210218,Svandammsvägen 23,25,1,"Pontus
Wilhede",1806,2350000
20210430,Svandammsvägen 23,25,1,"Pontus
Wilhede",1806,2350000
20210218,Svandammsvägen 23,25,1,"Pontus
Wilhede",1806,2350000
20211130,Svandammsvägen 8,25,1,Unknown,1213,2825000
20211130,Svandammsvägen 8,25,1,Unknown,1213,2825000
2021111,Sveavägen 121,25,1,"Linnéa
Lindblad",1589,3000000
2021111,Sveavägen 121,25,1,"Linnéa
Lindblad",1589,3000000
20210120,Sveavägen 121A,25,1,Unknown,1464,2770000
20210120,Sveavägen 121A,25,1,Unknown,1464,2770000
20220315,Sven Rinmans Gata 3,25,1,"Renzo
Cardona",1236,3130000
20190927,Sven Rinmans Gata 3,25,1,"Jakob
Jakobsson",1236,2700000
20220315,Sven Rinmans Gata 3,25,1,"Renzo
Cardona",1236,3130000
2020027,Swedenborgsgatan 4A,25,1,"CarlChristian
Rounick",950,3100000
20190731,Swedenborgsgatan 4A,25,1,Unknown,950,3000000
20220426,Sysslomansgatan 24,25,1,Unknown,1282,3030000
20211214,Sysslomansgatan 24,25,1,"Mattias
Nilsson",1282,2850000
2021085,Sysslomansgatan 24,25,1,"Niklas
Jonasson",1282,2800000
20210429,Sysslomansgatan 24,25,1,Unknown,1282,2710000
20210129,Sysslomansgatan 24,25,1,Unknown,1282,3000000
20200325,Sysslomansgatan 24,25,1,"Nina
Larsson",1282,2685000
20190821,Sysslomansgatan 24,25,1,"Mikael
Lindström",1282,2700000
20190122,Sysslomansgatan 24,25,1,Unknown,1282,2600000
20220426,Sysslomansgatan 24,25,1,Unknown,1282,3030000
20211214,Sysslomansgatan 24,25,1,"Mattias
Nilsson",1282,2850000
2021085,Sysslomansgatan 24,25,1,"Niklas
Jonasson",1282,2800000
20210429,Sysslomansgatan 24,25,1,Unknown,1282,2710000
20210129,Sysslomansgatan 24,25,1,Unknown,1282,3000000
2022055,Tavastgatan 18,25,1,Unknown,1430,3400000
20200922,Tavastgatan 18,25,1,Unknown,1430,3270000
2022055,Tavastgatan 18,25,1,Unknown,1430,3400000
20221116,Tavastgatan 28,25,1,Unknown,1507,2675000
20221014,Tavastgatan 28,25,1,Unknown,1561,2975000
2020105,Tavastgatan 28,25,1,Unknown,1561,2900000
20190918,Tavastgatan 28,25,1,Unknown,1507,2500000
20190313,Tavastgatan 28,25,1,"Ylva
Ekelund",1561,2880000
20221116,Tavastgatan 28,25,1,Unknown,1507,2675000
20221014,Tavastgatan 28,25,1,Unknown,1561,2975000
20221130,Tavastgatan 31,25,1,Unknown,761,2800000
2022082,Tavastgatan 31,25,1,Unknown,756,2975000
2020108,Tavastgatan 31,25,1,Unknown,947,2590000
2019095,Tavastgatan 31,25,1,Unknown,758,2700000
2019073,Tavastgatan 31,25,1,Unknown,709,3000000
20221130,Tavastgatan 31,25,1,Unknown,761,2800000
2022082,Tavastgatan 31,25,1,Unknown,756,2975000
20200118,Tegnérgatan 57A,25,1,Unknown,1458,2975000
20200714,Timmermansgatan 44,25,1,Unknown,1646,2800000
2020065,Timmermansgatan 44,25,1,Unknown,1697,2700000
2020059,Timmermansgatan 44,25,1,Unknown,1519,2750000
2022129,Timotejgatan 4,25,1,Unknown,1535,2400000
20200110,Timotejgatan 4,25,1,Unknown,1535,2500000
2022129,Timotejgatan 4,25,1,Unknown,1535,2400000
20220429,Tjärhovsgatan 22,25,1,Unknown,2413,2700000
2022045,Tjärhovsgatan 22,25,1,Unknown,2413,2800000
20220429,Tjärhovsgatan 22,25,1,Unknown,2413,2700000
2022045,Tjärhovsgatan 22,25,1,Unknown,2413,2800000
20190110,Tjärhovsgatan 50,25,1,"Robin
Ström",767,2550000
2022129,Tomtebogatan 51,25,1,"Felicia
Ahlquist",1307,2910000
2022129,Tomtebogatan 51,25,1,"Felicia
Ahlquist",1307,2910000
20210729,Torsbygatan 20,25,1,"William
Wallsén",1371,1755000
2021059,Torsbygatan 20,25,1,Unknown,1371,1650000
20210729,Torsbygatan 20,25,1,"William
Wallsén",1371,1755000
2021059,Torsbygatan 20,25,1,Unknown,1371,1650000
20211129,Torsbygatan 34,25,1,Unknown,1400,1790000
20200912,Torsbygatan 34,25,1,Unknown,1400,1600000
20191029,Torsbygatan 34,25,1,Unknown,1371,1700000
20211129,Torsbygatan 34,25,1,Unknown,1400,1790000
20210828,Torsgatan 77,25,1,"Sofie
Alkestrand",1375,2910000
20210828,Torsgatan 77,25,1,"Sofie
Alkestrand",1375,2910000
2019057,Tre Liljor 4,25,1,Unknown,1151,2900000
20220216,Tre liljor 6,25,1,Unknown,1151,3200000
20220216,Tre liljor 6,25,1,Unknown,1151,3200000
20220114,Tulegatan 27,25,1,Unknown,680,3650000
20220114,Tulegatan 27,25,1,Unknown,680,3650000
2021061,Turingevägen 42,25,1,Unknown,1516,1750000
2021061,Turingevägen 42,25,1,Unknown,1516,1750000
20200914,Tussmötevägen 120D,25,1,Unknown,1689,2420000
2019074,Tyska Bottens Väg 33,25,1,"Jenny
Nordstrand",1279,2030000
20210916,Ulricehamnsvägen 4,25,1,Unknown,1396,2100000
20210916,Ulricehamnsvägen 4,25,1,Unknown,1396,2100000
20210615,Upplandsgatan 49,25,1,"Fredrik
Brunned",1435,2680000
20210615,Upplandsgatan 49,25,1,"Fredrik
Brunned",1435,2680000
2022088,Valborgsmässovägen 20D,25,1,"Kristoffer
Pettersson",1533,2300000
20211029,Valborgsmässovägen 20D,25,1,"Signe
Caroline Sjövall",1533,2300000
2022088,Valborgsmässovägen 20D,25,1,"Kristoffer
Pettersson",1533,2300000
20211029,Valborgsmässovägen 20D,25,1,"Signe
Caroline Sjövall",1533,2300000
2022114,Valfrid palmgrens gata 1,25,1,"Ronni
Mleczkovicz",736,3500000
20221018,Valfrid Palmgrens Gata 1,25,1,Unknown,733,3320000
2022114,Valfrid palmgrens gata 1,25,1,"Ronni
Mleczkovicz",736,3500000
20221018,Valfrid Palmgrens Gata 1,25,1,Unknown,733,3320000
20220412,Valhallavägen 152B,25,1,"Michael
Preber",1045,3800000
2022049,Valhallavägen 152B,25,1,Unknown,1045,3300000
20220412,Valhallavägen 152B,25,1,"Michael
Preber",1045,3800000
2022049,Valhallavägen 152B,25,1,Unknown,1045,3300000
2022092,Valhallavägen 172,25,1,"Emmy
Thorén",886,3250000
20190430,Valhallavägen 172,25,1,Unknown,971,2950000
2022092,Valhallavägen 172,25,1,"Emmy
Thorén",886,3250000
20220726,Valhallavägen 47,25,1,"Alexander
König",1377,3150000
2021067,Valhallavägen 47,25,1,"Martin
Sjöman",1477,3100000
2021024,Valhallavägen 47,25,1,Unknown,1377,2900000
20190918,Valhallavägen 47,25,1,"Mikael
Lindström",1377,2700000
20220726,Valhallavägen 47,25,1,"Alexander
König",1377,3150000
2021067,Valhallavägen 47,25,1,"Martin
Sjöman",1477,3100000
2021024,Valhallavägen 47,25,1,Unknown,1377,2900000
2021057,Valhallavägen 73,25,1,"Julia
Larsson",1448,3250000
2021057,Valhallavägen 73,25,1,"Julia
Larsson",1448,3250000
20220210,Vattenledningsvägen 31,25,1,Unknown,1770,2580000
20210920,Vattenledningsvägen 31,25,1,"Anna
Lindquist",1997,2170000
20210423,Vattenledningsvägen 31,25,1,"Jonas
Lindström",1770,2450000
20220210,Vattenledningsvägen 31,25,1,Unknown,1770,2580000
20210920,Vattenledningsvägen 31,25,1,"Anna
Lindquist",1997,2170000
20210423,Vattenledningsvägen 31,25,1,"Jonas
Lindström",1770,2450000
2022128,Vattenledningsvägen 33,25,1,"Jonas
Lindström",1770,2175000
2022128,Vattenledningsvägen 33,25,1,"Jonas
Lindström",1770,2175000
2020092,Vesslevägen 40,25,1,"Ylva
Gauffin",1652,2210000
2020065,Vindragarvägen 2,25,1,Unknown,1319,2480000
20210623,Völundsgatan 7,25,1,"Jonas
Stalquist",1319,2800000
20210623,Völundsgatan 7,25,1,"Jonas
Stalquist",1319,2800000
2021119,Vulcanusgatan 3,25,1,Unknown,1477,3000000
20211027,Vulcanusgatan 3,25,1,Unknown,1477,3070000
20190522,Vulcanusgatan 3,25,1,Unknown,1478,2610000
2021119,Vulcanusgatan 3,25,1,Unknown,1477,3000000
20211027,Vulcanusgatan 3,25,1,Unknown,1477,3070000
20190527,Vulcanusgatan 4,25,1,Unknown,1496,2650000
20191031,Wittstocksgatan 2,25,1,Unknown,1569,3200000
20190119,Wittstocksgatan 3 B,25,1,"Mikael
Lindström",325,3220000
20201215,Wollmar Yxkullsgatan 48D,25,1,Unknown,1772,2750000
20201215,Wollmar Yxkullsgatan 48D,25,1,Unknown,1772,2750000
20210824,Ynglingagatan 25,25,1,"Bodil
Melander",1325,3070000
20190523,Ynglingagatan 25,25,1,"Hanna
Mikiver",1315,2410000
20210824,Ynglingagatan 25,25,1,"Bodil
Melander",1325,3070000
20210721,Birger Jarlsgatan 103A,25.1,1,"Claudia
Allerholm",1247,3300000
2022046,Frejgatan 75,25.1,1,Unknown,941,3700000
20220512,Svärdlångsvägen 19A,25.2,1,"Ylva
Ekelund",2415,1850000
20210320,Svärdlångsvägen 19A,25.2,1,Unknown,2226,1850000
20220619,Norr Mälarstrand 88,25.3,1,Unknown,1225,3000000
20210115,Norr Mälarstrand 88,25.3,1,Unknown,1032,2600000
20210924,Norr Mälarstrand 88B,25.3,1,Unknown,1135,2495000
20210420,Rådmansgatan 46,25.3,1,"Laúend
Poncin",1608,2900000
20210422,Sandhamnsgatan 13,25.3,1,"Joe
Maatouk",2454,2670000
2022058,Karlbergsvägen 66A,25.4,1,Unknown,1285,3660000
2022091,Lorensbergsgatan 3,25.4,1,Unknown,1556,2775000
20210530,Anders Reimers väg 9,25.5,1,Unknown,1791,2870000
20220130,Årstavägen 83,25.5,1,"Cesar
Fuentes",2065,2560000
2021056,Årstavägen 83,25.5,1,Unknown,1897,2330000
20210419,Årstavägen 83,25.5,1,Unknown,2011,2350000
20210224,Bergsundsgatan 12,25.5,1,Unknown,1509,2775000
20201128,Bergsundsgatan 12,25.5,1,Unknown,1505,2760000
20220226,Borgargatan 14,25.5,1,Unknown,1483,3100000
20220223,Borgargatan 14,25.5,1,Unknown,1483,2850000
20220119,Borgargatan 16,25.5,1,Unknown,1275,2950000
20210113,Borgargatan 18,25.5,1,Unknown,1258,2985000
20210923,Borgmästargatan 9,25.5,1,Unknown,1258,2800000
2021077,Erik Dahlbergsgatan 29,25.5,1,"Joe
Maatouk",1294,3000000
20210318,Follingbogatan 18,25.5,1,"Anton
Dahlström",2681,1550000
20221013,Hälsingegatan 31,25.5,1,Unknown,1200,3050000
20210917,Hälsingegatan 31,25.5,1,"Joakim
Andersson",1200,3080000
20220222,Heleneborgsgatan 9A,25.5,1,Unknown,1440,2870000
20210817,Kungsklippan 12,25.5,1,Unknown,2278,3650000
2022092,Östhammarsgatan 69,25.5,1,"Sandra
Hansson",1458,2290000
2022037,Östhammarsgatan 69,25.5,1,"Sandra
Hansson",1458,2525000
20210823,Östhammarsgatan 69,25.5,1,"Emelie
Jakobsson",1459,2500000
20210429,Östhammarsgatan 69,25.5,1,Unknown,1458,2550000
20210423,Östhammarsgatan 69,25.5,1,"Sara
Wiksell",1458,2450000
20220429,Pipersgatan 18,25.5,1,"Erin
Kiruk",2137,2500000
20211125,Skanörvägen 9,25.5,1,Unknown,1539,2000000
20220114,Sysslomansgatan 24,25.5,1,Unknown,1231,3100000
20220314,Trollesundsvägen 100,25.5,1,Unknown,1529,1650000
20210425,Ture nermans gränd 6,25.5,1,"Daniel
Berg",595,2780000
2022055,Vulcanusgatan 4,25.5,1,Unknown,1567,3050000
20220812,Kista Gårdsväg 16,25.6,1,Unknown,1783,1495000
20210726,Kista Gårdsväg 16,25.6,1,Unknown,1485,1650000
20210428,Kista gårdsväg 16,25.6,1,Unknown,1486,1500000
20221112,Lorensbergsgatan 3A,25.6,1,Unknown,1751,2650000
2022083,Lorensbergsgatan 3A,25.6,1,Unknown,1566,2550000
20210325,Lorensbergsgatan 3A,25.6,1,Unknown,1566,2900000
20210223,Erstagatan 22,25.7,1,Unknown,1638,2820000
2022034,Svärdlångsvägen 19A - Accepterat pris!,25.8,1,Unknown,2470,1830000
2021049,Abiskovägen 14 (Våning 1),26,1,"Jimmy
Solkarin",1581,1650000
20211117,Alströmergatan 32 K,26,1,"Jakob
Jakobsson",1534,2900000
2022125,Alströmergatan 32D,26,1,"Elin
Liveroth",1498,2750000
2021128,Alströmergatan 35,26,1,"Nils
Janemar",1827,2940000
20210927,Alströmergatan 51,26,1,Unknown,1397,3100000
2020127,Alströmergatan 51,26,1,Unknown,1397,2950000
20210915,Alviksvägen 23,26,1,"Rebecca
Bloss",1387,2300000
20210918,Årstaskogs väg 7A,26,1,Unknown,2257,2100000
20211223,Artillerigatan 26,26,1,"Caroline
Hanell",1112,3640000
20220419,Artillerigatan 26B,26,1,"Caroline
Hanell",1095,3800000
20220824,Artillerigatan 29,26,1,"Martin
Sjöman",1166,3750000
20220212,Artillerigatan 29,26,1,Unknown,1153,3900000
20210817,Artillerigatan 29,26,1,Unknown,1328,3500000
20210331,Artillerigatan 29,26,1,"Caroline
Lundin",1372,3500000
20210611,Artillerigatan 87,26,1,Unknown,1848,3000000
20201118,Arvid mörnes väg 40,26,1,"Linn
Holmer",2266,1950000
20220329,Askrikegatan 7,26,1,Unknown,1319,3300000
20210317,Askrikegatan 9,26,1,Unknown,1449,3120000
20201125,Åsögatan 166,26,1,Unknown,1002,3400000
20210827,Atlasgatan 16,26,1,"Joseph
Rashid",1227,2810000
2021075,Atlasgatan 3,26,1,"Amanda
Treutiger",1141,3100000
20220413,Atterbomsvägen 28,26,1,"Nicklas
Kling",1705,2750000
2021098,Atterbomsvägen 28,26,1,"Julia
Larsson",1705,2600000
20210521,Atterbomsvägen 28,26,1,"Emma
Rågberg fd Hjalmarsson",1670,2440000
20201212,Atterbomsvägen 60,26,1,"Julia
Larsson",1198,2700000
20210716,Bäckaskiftsvägen 70,26,1,Unknown,1758,2225000
20221220,Bäckvägen 149,26,1,Unknown,2263,2200000
20221216,Bäckvägen 149,26,1,"Rebecca
Steene",2263,2175000
20221115,Bäckvägen 149,26,1,"Rebecca
Steene",2263,2075000
20220516,Bäckvägen 149,26,1,Unknown,1571,2355000
2021101,Bäckvägen 149,26,1,Unknown,1571,2170000
20210824,Bäckvägen 149,26,1,Unknown,1571,2200000
20210226,Bäckvägen 149,26,1,Unknown,1571,2150000
20201221,Bäckvägen 149,26,1,Unknown,1571,2200000
20201029,Bäckvägen 149,26,1,Unknown,1571,2210000
20220927,Barrstigen 24,26,1,"Rebecca
Bloss",932,2240000
20210421,Barrstigen 24,26,1,"Marcus
Elmersson",932,2265000
20210311,Barrstigen 26,26,1,"Tim
Prasertsri",932,2320000
2022098,Bastugatan 27,26,1,Unknown,1254,2700000
2021119,Beckbrännarbacken 7,26,1,Unknown,1142,3175000
20220823,Bergsgatan 19A,26,1,Unknown,1377,3250000
2021127,Bergsundsgatan 14,26,1,Unknown,2187,2850000
20210916,Bergsundsgatan 14,26,1,"Daniel
Andersson",2187,2870000
20210526,Bergsundsgatan 14,26,1,Unknown,2102,2825000
