Date,Adress,Size,Rooms,Broker,Rent,Price,Datetime,PricePerKvm,NearbyPOIs,Latitude,Longitude
20221030,Kungsbro Strand 17,27,1,Jakob Gustavsson,2302,2430000,2022-10-30,90000,1500,59.329996684449,18.0512237548828
20210811,Blekingegatan 38A,27,2,Unknown,1357,2430000,2021-08-11,90000,872,59.3103768715025,18.0759429931641
20210923,Bondegatan 3B,27,1,Unknown,2357,2520000,2021-09-23,93333,960,59.3124795359989,18.0766296386719
2022095,Valhallavägen 69,27,1,Unknown,2057,2525000,2022-09-05,93519,1200,59.3464545741376,18.0697631835938
20221028,Sigfridsvägen 11,27,1,Johanna Dahlerus,1674,2550000,2022-10-28,94444,108,59.3072226309661,18.0031585693359
2020122,Vallfartsvägen 6,27,1,Unknown,1563,2560000,2020-12-02,94815,102,59.3051196414065,18.0010986328125
20221010,Bäckvägen 131,27,1,Unknown,1752,2595000,2022-10-10,96111,74,59.3009132721792,17.9880523681641
20210527,Heleneborgsgatan 6 C,27,1,Unknown,1870,2600000,2021-05-27,96296,690,59.3198378378938,18.0429840087891
2021101,Sjöbjörnsvägen 10,27,1,William Kajo,1699,2620000,2021-10-01,97037,197,59.3170348630541,18.0113983154297
2021084,Ringvägen 155A,27,1,Unknown,1548,2700000,2021-08-04,100000,792,59.3096759544436,18.0841827392578
20221013,Åsögatan 190,27,1,Unknown,1393,2700000,2022-10-13,100000,553,59.3145820704793,18.0910491943359
2022069,Kristinehovsgatan 5 B,27,1,Unknown,1906,2730000,2022-06-09,101111,617,59.3180860057027,18.0422973632813
20221010,Sankt eriksgatan 39,27,1,Nathalie Jensen,790,2800000,2022-10-10,103704,584,59.3338492457294,18.0319976806641
20210331,Thorildsplan 2. 1,27,1,Unknown,1467,2825000,2021-03-31,104630,318,59.3324483648976,18.0155181884766
2021118,Wivalliusgatan 11,27,1,Deisam Sulayman,1663,2850000,2021-11-08,105556,310,59.3254430942637,18.0148315429688
20211118,Hallandsgatan 50,27,1,Unknown,1608,2860000,2021-11-18,105926,923,59.3110777741145,18.0718231201172
20220610,Brantingsgatan 51,27,1,Richard Wall,1722,2870000,2022-06-10,106296,201,59.3443540109297,18.1006622314453
20220914,Gyllenborgsgatan 18,27,1,Unknown,1517,2875000,2022-09-14,106481,334,59.3327985905208,18.0162048339844
2022103,Torbjörn Klockares Gata 25 Accepterat pris.,27,1,Elenore Lövgren,1280,2899000,2022-10-03,107370,579,59.3454043087755,18.0361175537109
20220913,Heleneborgsgatan 6C,27,1,Unknown,1898,2900000,2022-09-13,107407,690,59.3198378378938,18.0429840087891
20220222,Wivalliusgatan 21,27,1,Unknown,1649,2900000,2022-02-22,107407,240,59.3257933920951,18.0127716064453
20220817,Vulcanusgatan 8,27,1,Unknown,1023,2900000,2022-08-17,107407,614,59.3387518737797,18.0374908447266
20211019,John Bergs Plan 3,27,1,Nina Larsson,1837,2910000,2021-10-19,107778,370,59.3366508341103,18.0223846435547
2022099,Polhemsgatan 38,27,1,Unknown,1605,2920000,2022-09-09,108148,747,59.3331488125338,18.0381774902344
20211213,John bergs plan 3,27,1,Beatrice Olsson,1801,2950000,2021-12-13,109259,370,59.3366508341103,18.0223846435547
20221129,Kattgränd 3A (Högst upp),27,1,Unknown,1508,2950000,2022-11-29,109259,1400,59.3198378378938,18.0574035644531
20221212,Atlasgatan 13,27,1,Amanda Treutiger,1200,2950000,2022-12-12,109259,614,59.338401709526,18.0374908447266
2022076,Anders Reimers väg 9,27,1,Unknown,2057,3000000,2022-07-06,111111,366,59.3194874786778,18.0244445800781
2022055,Birger Jarlsgatan 104N,27,1,Unknown,2016,3000000,2022-05-05,111111,1200,59.3478548774249,18.0622100830078
2021097,Hornsgatan 90,27,1,Unknown,565,3000000,2021-09-07,111111,995,59.317735628431,18.0532836914063
20210611,Dalagatan 39B,27,1,Unknown,1260,3035000,2021-06-11,112407,817,59.344704113821,18.0416107177734
20221217,Pipersgatan 20,27,1,Jakob Gustavsson,2754,3100000,2022-12-17,114815,1300,59.3310474263029,18.0464172363281
2022077,Lilla Nygatan 11,27,1,Unknown,2468,3100000,2022-07-07,114815,1900,59.3240418668311,18.0683898925781
20220127,Bondegatan 3 B,27,1,Unknown,2412,3100000,2022-01-27,114815,960,59.3124795359989,18.0766296386719
20221012,Robert Almströmsgatan 3 - Högst upp i huset!,27,1,Felicia Ahlquist,1698,3100000,2022-10-12,114815,535,59.3387518737797,18.0333709716797
20220111,Valhallavägen 61,27,1,Gustav Enhörning,1403,3100000,2022-01-11,114815,1200,59.3468046553733,18.0683898925781
2022098,Östgötagatan 66,27,2,Unknown,743,3145000,2022-09-08,116481,837,59.3086245517671,18.0793762207031
20221110,Bråvallagatan 8,27,1,Felicia Ahlquist,2157,3150000,2022-11-10,116667,567,59.3387518737797,18.0347442626953
20210610,Hagagatan 52A,27,1,Unknown,1771,3150000,2021-06-10,116667,989,59.3485550074137,18.0491638183594
20220222,Thorildsplan 2,27,1,Julia Larsson,1467,3150000,2022-02-22,116667,318,59.3324483648976,18.0155181884766
20220825,Kammakargatan 64A,27,1,Unknown,2213,3200000,2022-08-25,118519,1400,59.3370010164131,18.0532836914063
20221026,Hornsgatan 43,27,1,Unknown,1804,3200000,2022-10-26,118519,1400,59.3180860057027,18.0587768554688
20220330,Långholmsgatan 18,27,1,Unknown,1723,3275000,2022-03-30,121296,423,59.3173852475481,18.0326843261719
20210913,Hantverkargatan 12,27,1,Unknown,724,3400000,2021-09-13,125926,1200,59.3285956447654,18.0457305908203
20221116,Luntmakargatan 63,27,1,Unknown,1032,3420000,2022-11-16,126667,1500,59.3405026409025,18.0601501464844
20210413,Torsgatan 52A / Karlbergsvägen 50,27,1,Joakim Andersson,1146,3440000,2021-04-13,127407,599,59.3429535632708,18.0368041992188
20221115,Gästrikegatan 11A,27,1,Robin Nyvall,990,3445000,2022-11-15,127593,664,59.3412029224841,18.0388641357422
20211210,Karlbergsvägen 51,27,1,Unknown,1491,3500000,2021-12-10,129630,562,59.3422533177847,18.0347442626953
20211011,Västmannagatan 82A,27,1,Ronni Mleczkovicz,1261,3500000,2021-10-11,129630,968,59.3454043087755,18.0443572998047
20220513,Torsgatan 52A,27,1,Sofia Elfsson da Costa,983,3500000,2022-05-13,129630,599,59.3429535632708,18.0368041992188
20210725,Riddargatan 43A,27,1,Robin Nyvall,976,3500000,2021-07-25,129630,836,59.3327985905208,18.0876159667969
20211020,Roslagsgatan 48,27,1,Unknown,636,3620000,2021-10-20,134074,1100,59.3492551229662,18.0574035644531
2021083,Nybrogatan 62A,27,1,Sofia Elfsson da Costa,895,3650000,2021-08-03,135185,982,59.3408527834981,18.0821228027344
20210826,Gästrikegatan 3 A,27,1,Unknown,1527,3675000,2021-08-26,136111,702,59.3405026409025,18.03955078125
20220328,Rådmansgatan 35,27,1,Unknown,876,3825000,2022-03-28,141667,1500,59.3408527834981,18.0615234375
2021127,Sibyllegatan 5,27,1,Jonatan Viklund,895,3900000,2021-12-07,144444,1300,59.3338492457294,18.0780029296875
20220316,Iversonsgatan 6 BV,27,2,Caroline Hanell,1087,4200000,2022-03-16,155556,1500,59.3394521914579,18.0690765380859
20220111,Hagagatan 8A,27,2,Unknown,1280,4250000,2022-01-11,157407,1200,59.344704113821,18.0525970458984
2021029,Sundbyvägen 70 lgh 1005,27.2,1,Jimmy Solkarin,1908,1375000,2021-02-09,50551,20,59.3681527866702,17.9145812988281
2021097,Elias Lönnrots Väg 3a,27.4,1,Alexandra Tyledal,1608,2050000,2021-09-07,74818,35,59.3496051753289,17.8802490234375
20221116,Olshammarsgatan 79,27.5,1,Unknown,2093,1560000,2022-11-16,56727,12,59.2595229281556,18.0086517333984
20220920,Olshammarsgatan 85,27.5,1,Unknown,2093,1595000,2022-09-20,58000,12,59.2591719474799,18.0093383789063
20220330,Olshammarsgatan 77,27.5,1,Unknown,1989,1650000,2022-03-30,60000,13,59.2595229281556,18.0100250244141
20220119,Nykroppagatan 21,27.5,1,Selma Fazlic,2063,1700000,2022-01-19,61818,37,59.2426717773402,18.0821228027344
20220427,Olshammarsgatan 83,27.5,1,Jeanette Giörtz,2093,1750000,2022-04-27,63636,12,59.2591719474799,18.0093383789063
20201125,Västertorpsvägen 20 B,27.5,1,Kim Ekholm,1585,1950000,2020-11-25,70909,46,59.2907457322538,17.9736328125
20221031,Klippgatan 14i,27.5,1,Unknown,1634,2650000,2022-10-31,96364,720,59.3142316570946,18.0883026123047
2022095,Hornsgatan 88,27.5,1,Unknown,971,2685000,2022-09-05,97636,995,59.317735628431,18.0532836914063
20221125,Klippgatan 14G,27.5,1,Unknown,1588,2820000,2022-11-25,102545,720,59.3142316570946,18.0883026123047
2021022,Gyllenborgsgatan 18 Lgh 1101,27.5,1,Unknown,1517,2950000,2021-02-02,107273,334,59.3327985905208,18.0162048339844
2022122,Sankt Eriksgatan 85D,27.5,1,Oskar Vilgotsson,758,3050000,2022-12-02,110909,582,59.3408527834981,18.0361175537109
20210511,Strykerskevägen 1,27.7,1,Kerstin Wallin,1131,2700000,2021-05-11,97473,95,59.3233412314503,17.9901123046875
20221217,Liljeörnsgatan 70,28,1,Martina Hultkrantz,1777,1400000,2022-12-17,50000,14,59.3709515457455,17.8459167480469
20210921,Liljeörnsgränd 1,28,1,Unknown,1777,1450000,2021-09-21,51786,14,59.3713013743957,17.8466033935547
20220118,Johannelundsvägen 30 - Accepterat pris!,28,1,Linn Holmer,1949,1500000,2022-01-18,53571,17,59.3629044910623,17.9090881347656
20221229,Björketorpsvägen 13,28,1,Anton Bjärkenrud,1850,1500000,2022-12-29,53571,41,59.3552055223245,17.8898620605469
20220322,Liljeörnsgatan 72,28,1,Micaela Rebel,1777,1550000,2022-03-22,55357,14,59.3709515457455,17.8459167480469
20211229,Johannelundsvägen 30,28,1,Unknown,1949,1600000,2021-12-29,57143,17,59.3629044910623,17.9090881347656
20221229,Björketorpsvägen 11,28,1,Isak Oddsson,1850,1675000,2022-12-29,59821,42,59.3552055223245,17.8891754150391
2021064,Johannelundsvägen 20,28,1,Linn Holmer,1949,1685000,2021-06-04,60179,17,59.3632544026919,17.90771484375
2022106,Elsa Borgs gata 44,28,1,Natalia Hernandez,2029,1750000,2022-10-06,62500,29,59.2823289185772,17.9640197753906
2021015,Finn Malmgrens väg 63A,28,1,Unknown,2206,1850000,2021-01-05,66071,107,59.2960051839625,18.1109619140625
2022083,Elin Wägners Gata 31,28,1,Unknown,1726,1850000,2022-08-03,66071,35,59.2858361772109,17.9701995849609
20220916,Bårdgränd 16,28,1,Emma Andersson Hejll,1431,1860000,2022-09-16,66429,19,59.338401709526,17.9296875
20210526,Bårdgränd 14,28,1,Julia Hast,1431,1890000,2021-05-26,67500,19,59.3387518737797,17.9296875
2022098,Fyrskeppsvägen 124,28,1,Unknown,1988,1900000,2022-09-08,67857,72,59.287238979488,18.1130218505859
2021058,Mockasinvägen 26 - Accepterat pris!,28,1,Unknown,1487,1900000,2021-05-08,67857,47,59.2833811341093,18.0162048339844
2021107,Elin wägners gata 19,28,1,Unknown,1855,1950000,2021-10-07,69643,36,59.2847840375625,17.9708862304688
20220220,Elin Wägners gata 19,28,1,Unknown,1855,1950000,2022-02-20,69643,36,59.2847840375625,17.9708862304688
20210517,Elin Wägners Gata 25,28,1,Thomas Kihlman,1855,1950000,2021-05-17,69643,36,59.285134754392,17.9708862304688
2022063,Ekensbergsvägen 76,28,1,Signe Caroline Sjövall,3143,2000000,2022-06-03,71429,102,59.3145820704793,17.9921722412109
20211028,Tyska Bottens Väg 61,28,1,Josef Khan,2475,2000000,2021-10-28,71429,15,59.3338492457294,17.9042816162109
20220420,Ellen Keys Gata 95A,28,1,Tobias Franzén,1899,2000000,2022-04-20,71429,30,59.2837318653929,17.9653930664063
2021057,Kristallvägen 111C,28,1,Lawan Farag,1702,2000000,2021-05-07,71429,90,59.2907457322538,18.0024719238281
20221115,Ekensbergsvägen 12,28,1,Alexander von Satzger,2901,2100000,2022-11-15,75000,105,59.3145820704793,17.9928588867188
20201022,Abrahamsbergsvägen 51,28,1,Angelica Liljeqvist,1422,2100000,2020-10-22,75000,33,59.3331488125338,17.9496002197266
2021022,Ekensbergsvägen 54,28,1,Unknown,2911,2125000,2021-02-02,75893,105,59.3145820704793,17.9928588867188
20220317,Klintbacken 3,28,1,Marcus Hemrin,2089,2160000,2022-03-17,77143,105,59.3597551240298,17.9557800292969
20220812,Kratsbodavägen 55 (B) Accepterat pris,28,1,Andreas Pettersson,1347,2160000,2022-08-12,77143,101,59.3615048084631,17.9537200927734
20220525,Ekensbergsvägen 80,28,2,Signe Caroline Sjövall,3143,2200000,2022-05-25,78571,102,59.3145820704793,17.9921722412109
20220827,Bryggvägen 4,28,1,Signe Caroline Sjövall,1667,2200000,2022-08-27,78571,138,59.3156332889651,17.9997253417969
2022044,Svartviksvägen 4A,28,1,Rebecca Bloss,1587,2200000,2022-04-04,78571,93,59.3345496644847,17.9901123046875
20220622,Bårdgränd 12,28,1,Julia Hast,1431,2200000,2022-06-22,78571,19,59.3387518737797,17.9296875
2022117,Terrängvägen 16,28,1,Unknown,1418,2200000,2022-11-07,78571,42,59.2956545791383,17.9722595214844
2021067,Möckelvägen 17,28,1,Unknown,1521,2225000,2021-06-07,79464,191,59.2946027429894,18.0622100830078
20210226,Kratsbodavägen 55b,28,1,Mathias Odehag,1347,2225000,2021-02-26,79464,101,59.3615048084631,17.9537200927734
20211218,Grindstuvägen 34,28,1,Erica Holmberg,1269,2250000,2021-12-18,80357,59,59.3377013701892,17.9750061035156
20221112,Johannesbergsgatan 3,28,1,Unknown,2151,2260000,2022-11-12,80714,124,59.3002121600694,18.0113983154297
2021034,Bolmensvägen 16,28,1,Unknown,1561,2260000,2021-03-04,80714,204,59.2949533586518,18.0622100830078
20220423,Bokbindarvägen 26,28,1,Rebecca Steene,1934,2300000,2022-04-23,82143,74,59.3016143698395,17.9901123046875
20210121,Bildhuggarvägen 23,28,1,Unknown,1758,2300000,2021-01-21,82143,269,59.2946027429894,18.0752563476563
20220715,Skärmarbrinksvägen 1,28,1,William Westrup,1738,2350000,2022-07-15,83929,211,59.2928496104852,18.0889892578125
20220329,Blommensbergsvägen 190,28,1,Unknown,1488,2350000,2022-03-29,83929,87,59.3061711524403,17.9935455322266
2022047,Bokbindarvägen 28,28,1,Unknown,1934,2395000,2022-04-07,85536,74,59.3019649132512,17.9894256591797
20221110,Smedsbacksgatan 7,28,1,Unknown,1798,2400000,2022-11-10,85714,203,59.3478548774249,18.0986022949219
2021121,Bäckvägen 112,28,1,Unknown,2344,2410000,2021-12-01,86071,69,59.3016143698395,17.9866790771484
20210331,Ekensbergsvägen 42,28,1,Signe Caroline Sjövall,2911,2425000,2021-03-31,86607,114,59.3149324802526,17.9935455322266
20220519,Wahlbergsgatan 12,28,2,Unknown,1689,2435000,2022-05-19,86964,254,59.2984593165776,18.0986022949219
2021047,Ekensbergsvägen 40,28,1,Signe Caroline Sjövall,2772,2450000,2021-04-07,87500,114,59.3149324802526,17.9935455322266
2022062,Katarina Bangata 67,28,1,Unknown,1578,2450000,2022-06-02,87500,677,59.3093254904965,18.0883026123047
20210722,Ekensbergsvägen 24,28,1,Unknown,2687,2500000,2021-07-22,89286,114,59.3149324802526,17.9935455322266
2021097,Ekensbergsvägen 10,28,1,Alexander von Satzger,2687,2520000,2021-09-07,90000,105,59.3145820704793,17.9928588867188
2021098,Ekensbergsvägen 20,28,1,Alexander von Satzger,2687,2525000,2021-09-08,90179,114,59.3152828864145,17.9928588867188
20210915,Ekensbergsvägen 8,28,1,David Hugoh,2687,2525000,2021-09-15,90179,105,59.3145820704793,17.9928588867188
2022096,Marmorgatan 11 2tr,28,1,Unknown,1955,2530000,2022-09-06,90357,512,59.3107273246143,18.0539703369141
20221012,Erik Dahlbergsgatan 41,28,1,Unknown,1549,2550000,2022-10-12,91071,359,59.3443540109297,18.0924224853516
2022123,Smedsbacksgatan 32,28,1,Unknown,1758,2625000,2022-12-03,93750,200,59.3489050669945,18.0986022949219
20221028,Alströmergatan 32I,28,1,Unknown,1667,2695000,2022-10-28,96250,407,59.3366508341103,18.0258178710938
20221215,Ola Hanssonsgatan 3,28,1,Julia Larsson,1902,2700000,2022-12-15,96429,131,59.3334990309366,18.0004119873047
2022023,Gullmarsvägen 83,28,1,Unknown,1614,2700000,2022-02-03,96429,569,59.3002121600694,18.0670166015625
20220620,Idungatan 6,28,1,Amanda Treutiger,1153,2750000,2022-06-20,98214,995,59.3482049442239,18.0471038818359
20210316,Alströmergatan 32 E,28,1,Unknown,1524,2762500,2021-03-16,98661,404,59.3373511951061,18.0258178710938
2022108,Möregatan 7,28,1,Basit Malik,2317,2795000,2022-10-08,99821,975,59.3117786622799,18.0704498291016
2021028,Katarina bangata 69,28,1,Unknown,1578,2810000,2021-02-08,100357,637,59.3089750229377,18.0889892578125
20210114,Kristinehovsgatan 5 A,28,1,Unknown,2014,2830000,2021-01-14,101071,617,59.3180860057027,18.0422973632813
2021091,Möregatan 7. 0,28,1,Unknown,2285,2840000,2021-09-01,101429,975,59.3117786622799,18.0704498291016
2022114,Lundagatan 48A,28,1,Felix Zidaric,1541,2850000,2022-11-04,101786,693,59.3187867494125,18.0436706542969
20220622,Heleneborgsgatan 6B,28,1,Unknown,1899,2900000,2022-06-22,103571,690,59.3198378378938,18.0429840087891
20221117,Katarina bangata 67B,28,1,Unknown,1578,2900000,2022-11-17,103571,637,59.3089750229377,18.0889892578125
20210423,Norrtullsgatan 30 vån 5,28,1,Unknown,1538,2910000,2021-04-23,103929,919,59.3489050669945,18.0457305908203
2021128,Katarina Bangata 67A,28,1,Unknown,1578,2940000,2021-12-08,105000,677,59.3093254904965,18.0883026123047
20221117,Folkskolegatan 12,28,1,Unknown,2092,2950000,2022-11-17,105357,400,59.3170348630541,18.0299377441406
20221031,Alströmergatan 32 N,28,1,Nina Larsson,1642,2975000,2022-10-31,106250,411,59.3370010164131,18.0265045166016
20210823,Alströmergatan 32L - Högst upp,28,1,Unknown,1461,2975000,2021-08-23,106250,409,59.3373511951061,18.0265045166016
20210524,Heleneborgsgatan 25 b,28,1,Fanny Hedman,1912,3000000,2021-05-24,107143,441,59.3187867494125,18.0333709716797
2022086,Bondegatan 22,28,1,Unknown,1643,3000000,2022-08-06,107143,938,59.3128299674411,18.0793762207031
20220413,Smedsbacksgatan 10,28,1,Emmy Thorén,1613,3000000,2022-04-13,107143,181,59.3475048070169,18.1006622314453
2022113,Roslagsgatan 51,28,1,Linus Wallinder,1560,3000000,2022-11-03,107143,1000,59.3499552240826,18.0560302734375
20220322,Wennerbergsgatan 6 B,28,1,Sarah Österling,1406,3000000,2022-03-22,107143,212,59.3275448270931,18.0120849609375
20220824,Åsögatan 120,28,1,Unknown,859,3000000,2022-08-24,107143,1000,59.3131803952717,18.0759429931641
2020113,Ringvägen 151B,28,1,Unknown,1694,3010000,2020-11-03,107500,790,59.3096759544436,18.08349609375
2021096,Birger Jarlsgatan 104 N,28,1,Unknown,1998,3017500,2021-09-06,107768,1200,59.3478548774249,18.0622100830078
2021097,Klippgatan 14,28,1,Fredrik Brunned,1450,3025000,2021-09-07,108036,720,59.3142316570946,18.0883026123047
20220823,Lundagatan 48 B,28,1,Unknown,1541,3075000,2022-08-23,109821,667,59.3187867494125,18.0429840087891
2022105,Alströmergatan 9,28,1,Unknown,1665,3100000,2022-10-05,110714,527,59.3352500687998,18.0306243896484
20221024,Kommendörsgatan 33A,28,1,Unknown,1501,3100000,2022-10-24,110714,826,59.3373511951061,18.0862426757813
20220117,Kungsholms Kyrkoplan 4,28,1,Unknown,1488,3100000,2022-01-17,110714,1300,59.329296171828,18.0491638183594
2022029,Ringvägen 127 B,28,1,Unknown,1147,3100000,2022-02-09,110714,845,59.3082740769846,18.0780029296875
20210420,Valhallavägen 22 A,28,2,Unknown,2060,3150000,2021-04-20,112500,1200,59.3482049442239,18.0628967285156
20220615,Tre liljor 2A,28,1,Unknown,1500,3150000,2022-06-15,112500,943,59.3478548774249,18.0450439453125
20220726,Roslagsgatan 53,28,1,Unknown,1401,3150000,2022-07-26,112500,1000,59.3496051753289,18.0560302734375
2020119,Åsögatan 118,28,1,Unknown,878,3150000,2020-11-09,112500,994,59.3128299674411,18.0752563476563
20210929,Torbjörn klockares gata 15,28,1,Unknown,1387,3190000,2021-09-29,113929,560,59.3454043087755,18.0347442626953
20220617,Kammakargatan 64,28,1,Amanda Treutiger,2183,3200000,2022-06-17,114286,1400,59.3370010164131,18.0532836914063
20220310,Ringvägen 151 A,28,1,Richard Wall,1618,3200000,2022-03-10,114286,791,59.3093254904965,18.08349609375
2022107,Lundagatan 48B,28,1,Unknown,1541,3200000,2022-10-07,114286,667,59.3187867494125,18.0429840087891
20220822,Alströmergatan 32M - Högst upp,28,1,Unknown,1534,3200000,2022-08-22,114286,411,59.3370010164131,18.0265045166016
20220425,Bergsgatan 49,28,1,Robin Nyvall,1265,3200000,2022-04-25,114286,723,59.330346935344,18.0374908447266
20220331,Valhallavägen 152C,28,2,Unknown,1170,3200000,2022-03-31,114286,411,59.3394521914579,18.0924224853516
20210218,Hedemoratäppan 1,28,1,Niclas Fernelius,1585,3225000,2021-02-18,115179,594,59.344704113821,18.0368041992188
20210928,Fleminggatan 89,28,1,Mattias Nilsson,1041,3230000,2021-09-28,115357,552,59.3345496644847,18.0313110351563
20220114,Alströmergatan 32 M - högst upp!,28,1,Unknown,1534,3235000,2022-01-14,115536,411,59.3370010164131,18.0265045166016
2021064,Alströmergatan 32L,28,1,Unknown,1461,3250000,2021-06-04,116071,409,59.3373511951061,18.0265045166016
20221111,Valhallavägen 152B,28,1,Unknown,1170,3260000,2022-11-11,116429,411,59.3394521914579,18.0924224853516
20210915,Alströmergatan 32S - Högst upp,28,1,Unknown,1397,3265000,2021-09-15,116607,437,59.3366508341103,18.0271911621094
20220131,Roslagsgatan 29 1,28,1,Unknown,1758,3300000,2022-01-31,117857,1200,59.3478548774249,18.0580902099609
2022039,Borgmästargatan 10B,28,1,Unknown,1618,3300000,2022-03-09,117857,847,59.3142316570946,18.0862426757813
20220215,Valhallavägen 22,28,2,Adam Behrer,1810,3325000,2022-02-15,118750,1200,59.3482049442239,18.0628967285156
2022038,Hantverkargatan 46,28,1,Unknown,1400,3325000,2022-03-08,118750,735,59.3296464299437,18.0381774902344
20220627,Rehnsgatan 15,28,1,Moa Frick,1100,3350000,2022-06-27,119643,1400,59.3426034423325,18.0594635009766
20220220,Brantingsgatan 18,28,1,Unknown,1467,3400000,2022-02-20,121429,310,59.3464545741376,18.0937957763672
20220815,Frejgatan 36A,28,1,Unknown,1850,3475000,2022-08-15,124107,1100,59.344704113821,18.0471038818359
20211220,Torsgatan 40 A,28,1,Unknown,1897,3550000,2021-12-20,126786,664,59.3408527834981,18.0388641357422
2021083,Roslagsgatan 15a,28,1,Veronica Andersson,1473,3550000,2021-08-03,126786,1300,59.3464545741376,18.0587768554688
2022056,Kammakargatan 43,28,1,Michelle Carlsson,1534,3575000,2022-05-06,127679,1400,59.3366508341103,18.0532836914063
20210611,Frejgatan 89a,28,2,Unknown,1424,3700000,2021-06-11,132143,973,59.3436537943191,18.0443572998047
20220224,Riddargatan 43B gårdshus,28,1,Malin Sjöblom,1251,3700000,2022-02-24,132143,785,59.3327985905208,18.0883026123047
2022103,Vidargatan 4,28,2,Daniel Levin,1043,3800000,2022-10-03,135714,1100,59.3440039044291,18.0484771728516
20210817,Rådmansgatan 18,28,2,Peter Pedersen,1099,3810000,2021-08-17,136071,1300,59.3429535632708,18.0656433105469
20220321,Grevgatan 70,28,1,Magnus Larsson,2165,4000000,2022-03-21,142857,643,59.3387518737797,18.0883026123047
20220526,Wallingatan 11,28,1,Caroline Hanell,1942,4025000,2022-05-26,143750,1500,59.3366508341103,18.0574035644531
20210519,Banérgatan 39,28,1,Erik Frisk,1017,4350000,2021-05-19,155357,332,59.3373511951061,18.0951690673828
20210510,Jungfrugatan 22 - 2 tr ög,28,2,Unknown,1654,4425000,2021-05-10,158036,997,59.3373511951061,18.0828094482422
2021129,Styrmansgatan 16 B,28,1,Amanda Marti de Luque,1948,4500000,2021-12-09,160714,910,59.3334990309366,18.0862426757813
20221019,Doktor Widerströms gata 50 D,28.1,1,Unknown,2225,1775000,2022-10-19,63167,25,59.2858361772109,17.9571533203125
20220713,Vårbergsvägen 191A,28.5,1,Alexander Larsson,1530,1395000,2022-07-13,48947,6,59.2791720768421,17.8864288330078
20210420,Logvägen 83 (Våning 1),28.5,1,Jimmy Solkarin,2077,1600000,2021-04-20,56140,21,59.3768981421961,17.90771484375
2021064,Harpsundsvägen 77,28.5,1,Zerina Teymur,1774,1930000,2021-06-04,67719,22,59.2623306434156,18.0436706542969
20220428,Harpsundsvägen 147 Våning 1 (ACCEPTERAT PRIS),28.5,1,Andy Shabo,1926,1950000,2022-04-28,68421,20,59.2602248786613,18.0450439453125
20220823,Harpsundsvägen 143,28.5,1,Unknown,1926,2000000,2022-08-23,70175,20,59.2602248786613,18.0443572998047
2022047,Harpsundsvägen 125,28.5,1,Unknown,1880,2000000,2022-04-07,70175,21,59.2609268147064,18.0436706542969
20220928,Knektvägen 15,28.5,1,Unknown,1754,2100000,2022-09-28,73684,23,59.2623306434156,18.0814361572266
20221123,Cardellgatan 4a,28.5,1,Veronica Andersson,2012,3650000,2022-11-23,128070,1300,59.338401709526,18.0759429931641
20220623,Gumshornsgatan 7,28.5,1,Veronica Andersson,1796,3800000,2022-06-23,133333,616,59.3363006481976,18.0889892578125
20210928,Östermalmsgatan 79A,28.5,1,Sofia Elfsson da Costa,1413,4400000,2021-09-28,154386,899,59.3408527834981,18.0841827392578
20221222,Alpvägen 10,28.7,1,Philip Durling,2679,1550000,2022-12-22,54007,103,59.362204656979,17.9544067382813
20210916,Alpvägen 10 Accepterat pris!,28.7,1,Linn Johansson,2551,1870000,2021-09-16,65157,103,59.362204656979,17.9544067382813
20211116,Alpvägen 10 Accepterat pris,28.7,1,Josef Khan,2551,1879000,2021-11-16,65470,103,59.362204656979,17.9544067382813
2022114,Tjärhovsgatan 10,28.9,1,Unknown,1225,2650000,2022-11-04,91696,1100,59.3149324802526,18.0752563476563
2022104,Nystadsgatan 15,29,1,Pezhman Ivinger,2162,1285000,2022-10-04,44310,14,59.4143027950499,17.918701171875
20221220,Duvedsvägen 3 (0153 / 903),29,1,Micaela Rebel,2119,1320000,2022-12-20,45517,33,59.3664034449979,17.8726959228516
20221126,Mörsilsgatan 18,29,1,Unknown,1977,1465000,2022-11-26,50517,32,59.3657036830743,17.8740692138672
20220620,Hundlokegränd 18,29,1,Niklas Bergsten,2228,1530000,2022-06-20,52759,13,59.3744496699135,17.8376770019531
20201023,Mörsilsgatan 20,29,1,Unknown,1997,1600000,2020-10-23,55172,31,59.3657036830743,17.874755859375
2022119,Mörsilsgatan 30,29,1,Unknown,1451,1600000,2022-11-09,55172,33,59.3650039067192,17.8768157958984
20220511,Mörsilsgatan 8 (Vån 1),29,1,Josef Gubrail,1977,1625000,2022-05-11,56034,30,59.3664034449979,17.8740692138672
2021068,Stamdikesvägen 6C,29,1,Josef Gubrail,1881,1700000,2021-06-08,58621,30,59.3744496699135,17.8692626953125
20210412,Mörsilsgatan 20 (Våning 3),29,2,Jimmy Solkarin,1977,1750000,2021-04-12,60345,31,59.3657036830743,17.874755859375
20211118,Gamla Huddingevägen 415,29,1,Unknown,1863,1750000,2021-11-18,60345,21,59.2760149423853,18.028564453125
20221021,Storforsplan 3,29,1,William Westrup,1635,1800000,2022-10-21,62069,42,59.2412671387084,18.0917358398438
20221027,Harpsundsvägen 31,29,1,Unknown,1521,1805000,2022-10-27,62241,21,59.2633834769899,18.0450439453125
